"game_date","week","home_team","away_team","winner","tie","weekday","time","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_name","home_team_city","away_team_name","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","game_year"
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vikings",NA,NA,NA,940423,417906,522517,62490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vikings",NA,NA,NA,940423,417906,522517,66203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,70630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,52350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,76613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,70185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,66751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,78431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,68815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patriots",NA,NA,NA,1111983,550048,561935,78160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,70706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,67407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,91176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,63271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,73663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,61916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,60996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saints",NA,NA,NA,1133987,584900,549087,59952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,64401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,80573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,91028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,68352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,64687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,69143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giants",NA,NA,NA,1195369,631738,563631,55851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,78041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,63471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,68756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,74127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,56044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,52152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,69143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jets",NA,NA,NA,1157234,625280,531954,70220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,78160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,68756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,67431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,68337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,66720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,55650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,72153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiders",NA,NA,NA,1013469,459333,554136,76929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,64871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,70799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,61789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,71780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,78270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,91379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,78897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eagles",NA,NA,NA,1153703,556768,596935,79150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,71181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,73945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,66198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,67431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,78160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,69143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,65512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steelers",NA,NA,NA,1060542,497811,562731,71161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,61292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,68611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,53329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,76907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,70222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,71060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,70699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chargers",NA,NA,NA,1069529,523457,546072,73952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,91174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,61572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,56851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,77047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,73129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,80352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,55300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49ers",NA,NA,NA,1130143,566192,563951,68526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,67916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,79522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,57855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,74042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,76463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,70799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seahawks",NA,NA,NA,1107297,547298,559999,63806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,59923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,75972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,70799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,61363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,66040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,71120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rams",NA,NA,NA,999412,456146,543266,68453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,70318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,62910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,73004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,67431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,77442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,61109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,61489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buccaneers",NA,NA,NA,1023818,477273,546545,72842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,73569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,56743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,64757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,75227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,70914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,71714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Titans",NA,NA,NA,1096866,553144,543722,61202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,71770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,61139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,87055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,52252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,70799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redskins",NA,NA,NA,1179306,623715,555591,65352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
